case,detector,G1,G2,G3,G4,G5,G6,G7
D014,det19,14111575500000.0,65195855000000.0,2815588390000000.0,4327372900000000.0,2.63771305e+16,5760484300000000.0,8.7351107e+16
D014,det20,14467047700000.0,66971627000000.0,2894037300000000.0,4410578000000000.0,2.65984766e+16,5818901700000000.0,8.8188325e+16
D014,det21,15276560600000.0,70822086000000.0,3063011230000000.0,4586766100000000.0,2.7035744e+16,5931319700000000.0,8.981432e+16
D014,det22,16201412800000.0,75132782000000.0,3250237300000000.0,4784242600000000.0,2.74727325e+16,6044120800000000.0,9.141215e+16
D014,det23,17736814800000.0,82631583000000.0,3569459950000000.0,5116269200000000.0,2.81281983e+16,6205026000000000.0,9.3725052e+16
D014,det24,20264234900000.0,94146329000000.0,4070998100000000.0,5639025200000000.0,2.902313e+16,6418066200000000.0,9.6782206e+16
D014,det25,23232673100000.0,108252365000000.0,4669164900000000.0,6254798700000000.0,2.9940819e+16,6635574500000000.0,9.9842162e+16
D015,det0,11113466800000.0,50979765000000.0,2210561150000000.0,3607202200000000.0,2.21803628e+16,4686430900000000.0,7.142346e+16
D015,det1,11067971100000.0,50746085000000.0,2191204770000000.0,3646348900000000.0,2.26452386e+16,4789922700000000.0,7.300474e+16
D015,det2,11094749900000.0,50909514000000.0,2197286500000000.0,3657816500000000.0,2.28736139e+16,4850390200000000.0,7.391562e+16
D015,det3,11143560300000.0,51138662000000.0,2202955240000000.0,3667363200000000.0,2.30653141e+16,4901466000000000.0,7.4674114e+16
D015,det4,11180783700000.0,51262144000000.0,2210940950000000.0,3678855600000000.0,2.32252032e+16,4943800700000000.0,7.5315529e+16
D015,det5,11247973400000.0,51501921000000.0,2219026130000000.0,3688872200000000.0,2.33611674e+16,4979611900000000.0,7.587141e+16
D015,det6,11260799900000.0,51668933000000.0,2224975320000000.0,3698207400000000.0,2.34830256e+16,5011205800000000.0,7.634365e+16
D015,det7,11314386000000.0,51857676000000.0,2236064130000000.0,3710921700000000.0,2.36270908e+16,5049625000000000.0,7.6931995e+16
D015,det8,11351882000000.0,52195836000000.0,2249245640000000.0,3726671200000000.0,2.37803521e+16,5091261600000000.0,7.7537781e+16
D015,det9,11441054900000.0,52412110000000.0,2260890460000000.0,3740331200000000.0,2.39082541e+16,5127591100000000.0,7.8075138e+16
D015,det10,11558055000000.0,53030568000000.0,2287785080000000.0,3769343300000000.0,2.41358276e+16,5188458900000000.0,7.9001312e+16
D015,det11,11695726000000.0,53634857000000.0,2314224810000000.0,3797252100000000.0,2.43295137e+16,5242268900000000.0,7.978843e+16
D015,det12,11821333400000.0,54329016000000.0,2339951660000000.0,3824941800000000.0,2.4496204e+16,5288545500000000.0,8.048786e+16
D015,det13,11943429100000.0,54839035000000.0,2367482840000000.0,3854669400000000.0,2.4658088e+16,5332792800000000.0,8.1132734e+16
D015,det14,12076624700000.0,55485671000000.0,2395635690000000.0,3883797000000000.0,2.48050059e+16,5373939400000000.0,8.1722542e+16
D015,det15,12362712400000.0,56785262000000.0,2453644430000000.0,3943955700000000.0,2.5072316e+16,5446742700000000.0,8.2799789e+16
D015,det16,12632716000000.0,58158279000000.0,2514586340000000.0,4007826800000000.0,2.53210908e+16,5514201600000000.0,8.3798943e+16
D015,det17,12953429700000.0,59660766000000.0,2576261620000000.0,4074893900000000.0,2.55620926e+16,5578547800000000.0,8.4745481e+16
D015,det18,13216680700000.0,61123303000000.0,2643221860000000.0,4146349000000000.0,2.57883102e+16,5640781100000000.0,8.5626141e+16
D015,det19,13583789100000.0,62691486000000.0,2713647430000000.0,4219001300000000.0,2.60071297e+16,5699138000000000.0,8.6470621e+16
D015,det20,13913725500000.0,64399208000000.0,2785975090000000.0,4295352300000000.0,2.62295932e+16,5757878700000000.0,8.7297827e+16
D015,det21,14713761400000.0,68079592000000.0,2943626680000000.0,4462902600000000.0,2.66488712e+16,5865561600000000.0,8.8872286e+16
D015,det22,15540172200000.0,71959435000000.0,3116506640000000.0,4645830200000000.0,2.70754019e+16,5975034000000000.0,9.0423647e+16
D015,det23,16971711300000.0,78714429000000.0,3410619290000000.0,4956940600000000.0,2.77034246e+16,6130708700000000.0,9.2646078e+16
D015,det24,19203376900000.0,89523447000000.0,3874780700000000.0,5444091600000000.0,2.85747863e+16,6340241600000000.0,9.5612159e+16
D015,det25,21923395200000.0,102448340000000.0,4427301900000000.0,6021370000000000.0,2.94767062e+16,6549471500000000.0,9.859127e+16
D016,det0,9065001900000.0,41277204000000.0,1775015770000000.0,3103325610000000.0,2.13068215e+16,4574392900000000.0,7.0050847e+16
D016,det1,9044456300000.0,41184066000000.0,1763334100000000.0,3133401990000000.0,2.16795597e+16,4661694800000000.0,7.137052e+16
D016,det2,9074755200000.0,41305134000000.0,1765751220000000.0,3138373200000000.0,2.18868276e+16,4717457100000000.0,7.2228468e+16
D016,det3,9055530200000.0,41382024000000.0,1768701250000000.0,3144595310000000.0,2.20537602e+16,4762637500000000.0,7.2922387e+16
D016,det4,9114807500000.0,41447008000000.0,1772925180000000.0,3150584220000000.0,2.21966624e+16,4803497100000000.0,7.3503041e+16
D016,det5,9125138800000.0,41523454000000.0,1776100170000000.0,3155831870000000.0,2.23211795e+16,4836382300000000.0,7.4024383e+16
D016,det6,9158206000000.0,41656060000000.0,1779705510000000.0,3161292160000000.0,2.24248758e+16,4867230100000000.0,7.4471569e+16
D016,det7,9178429500000.0,41799976000000.0,1784969560000000.0,3169149280000000.0,2.25570931e+16,4901858500000000.0,7.500871e+16
D016,det8,9194061500000.0,41877411000000.0,1791843040000000.0,3177964920000000.0,2.26920133e+16,4939646900000000.0,7.5582654e+16
D016,det9,9273309900000.0,42114607000000.0,1799470240000000.0,3186390370000000.0,2.28139737e+16,4973504100000000.0,7.6098847e+16
D016,det10,9296260000000.0,42339298000000.0,1813334260000000.0,3202219280000000.0,2.30205107e+16,5032326500000000.0,7.6956818e+16
D016,det11,9376124400000.0,42704480000000.0,1828565130000000.0,3219501080000000.0,2.31941136e+16,5081926100000000.0,7.7687474e+16
D016,det12,9442054200000.0,43044494000000.0,1843580020000000.0,3236760560000000.0,2.33430503e+16,5124778800000000.0,7.8333339e+16
D016,det13,9520836500000.0,43403514000000.0,1857425030000000.0,3252554550000000.0,2.34829106e+16,5165431000000000.0,7.8938751e+16
D016,det14,9627907900000.0,43799559000000.0,1873722420000000.0,3269152110000000.0,2.36115429e+16,5200723600000000.0,7.9487997e+16
D016,det15,9735628200000.0,44461404000000.0,1906748390000000.0,3305143650000000.0,2.38466946e+16,5267423300000000.0,8.0461844e+16
D016,det16,9881939900000.0,45268606000000.0,1940654830000000.0,3341858330000000.0,2.40651905e+16,5330624600000000.0,8.1393217e+16
D016,det17,10057734200000.0,45982160000000.0,1975708400000000.0,3380222580000000.0,2.42722669e+16,5388465100000000.0,8.2246135e+16
D016,det18,10211361400000.0,46805566000000.0,2011830250000000.0,3421898390000000.0,2.44687922e+16,5445651000000000.0,8.3054929e+16
D016,det19,10416237800000.0,47671187000000.0,2051042860000000.0,3463570400000000.0,2.46563692e+16,5497922800000000.0,8.3813168e+16
D016,det20,10594024800000.0,48592273000000.0,2091362970000000.0,3508451400000000.0,2.48436872e+16,5549282800000000.0,8.4544883e+16
D016,det21,11002526700000.0,50499258000000.0,2176457730000000.0,3604765900000000.0,2.5204588e+16,5648511000000000.0,8.5966289e+16
D016,det22,11446341200000.0,52654323000000.0,2271241010000000.0,3709378500000000.0,2.55609039e+16,5743378500000000.0,8.7335541e+16
D016,det23,12214874200000.0,56150795000000.0,2430297030000000.0,3886700000000000.0,2.60863156e+16,5881197400000000.0,8.9305155e+16
D016,det24,13433561200000.0,61828620000000.0,2680352220000000.0,4166201600000000.0,2.681161e+16,6062738900000000.0,9.1911248e+16
D016,det25,14851610500000.0,68755482000000.0,2981676780000000.0,4501447100000000.0,2.75743296e+16,6246156100000000.0,9.4524712e+16
D017,det0,8991928700000.0,40872188000000.0,1757397940000000.0,3081079870000000.0,2.12113293e+16,4563832400000000.0,6.9917848e+16
D017,det1,8967231600000.0,40776017000000.0,1744918040000000.0,3109165130000000.0,2.15855629e+16,4650544700000000.0,7.1214906e+16
D017,det2,8959377300000.0,40774005300000.0,1747427400000000.0,3115363910000000.0,2.17818345e+16,4704178700000000.0,7.2050738e+16
D017,det3,9026554800000.0,40977898000000.0,1751487040000000.0,3120980470000000.0,2.19497707e+16,4748759700000000.0,7.2729997e+16
D017,det4,9020659600000.0,40975795000000.0,1754777440000000.0,3126817840000000.0,2.20914072e+16,4787283900000000.0,7.3305757e+16
D017,det5,9015278700000.0,41104222000000.0,1758741550000000.0,3132940790000000.0,2.22125655e+16,4821742900000000.0,7.3819588e+16
D017,det6,9041836700000.0,41174843000000.0,1761919880000000.0,3136969430000000.0,2.23221946e+16,4852031100000000.0,7.4279539e+16
D017,det7,9091453500000.0,41334458000000.0,1767068800000000.0,3144567620000000.0,2.24476402e+16,4886764400000000.0,7.4803243e+16
D017,det8,9104968600000.0,41450291000000.0,1774029840000000.0,3153397510000000.0,2.2583551e+16,4924534900000000.0,7.5372803e+16
D017,det9,9133722900000.0,41636905000000.0,1780302400000000.0,3161053470000000.0,2.27054139e+16,4957866600000000.0,7.5875704e+16
D017,det10,9208740000000.0,41931916000000.0,1794022340000000.0,3177571510000000.0,2.29043681e+16,5013996100000000.0,7.672625e+16
D017,det11,9284916400000.0,42252071000000.0,1809084090000000.0,3193794720000000.0,2.30792089e+16,5064738300000000.0,7.7478632e+16
D017,det12,9346331800000.0,42624057000000.0,1824378510000000.0,3210406370000000.0,2.32302939e+16,5107419200000000.0,7.8101795e+16
D017,det13,9418115100000.0,42993003000000.0,1838349870000000.0,3226328950000000.0,2.33654321e+16,5147459200000000.0,7.869666e+16
D017,det14,9488559500000.0,43271711000000.0,1853836600000000.0,3243414580000000.0,2.34903126e+16,5183687400000000.0,7.9227545e+16
D017,det15,9635142300000.0,43971554000000.0,1885766060000000.0,3278126960000000.0,2.37282585e+16,5250746500000000.0,8.0221102e+16
D017,det16,9799908600000.0,44737676000000.0,1918194280000000.0,3314336580000000.0,2.39456446e+16,5311461700000000.0,8.1128875e+16
D017,det17,9966997000000.0,45434679000000.0,1953057660000000.0,3353658270000000.0,2.41503069e+16,5371810800000000.0,8.1985599e+16
D017,det18,10125134800000.0,46213546000000.0,1988299570000000.0,3392608760000000.0,2.43466074e+16,5426829700000000.0,8.2788236e+16
D017,det19,10291010800000.0,47083809000000.0,2026135050000000.0,3434107460000000.0,2.4533289e+16,5479146400000000.0,8.3536268e+16
D017,det20,10481817500000.0,47917164000000.0,2065745400000000.0,3477966700000000.0,2.47162515e+16,5528956200000000.0,8.4277425e+16
D017,det21,10853807000000.0,49799808000000.0,2148883390000000.0,3572174600000000.0,2.50741888e+16,5625949100000000.0,8.5675386e+16
D017,det22,11320163400000.0,51927859000000.0,2241673840000000.0,3674342800000000.0,2.54252969e+16,5719989200000000.0,8.7020308e+16
D017,det23,11997893200000.0,55339088000000.0,2396541880000000.0,3848428700000000.0,2.59504844e+16,5858518000000000.0,8.8979541e+16
D017,det24,13186796000000.0,60832325000000.0,2638664590000000.0,4120612600000000.0,2.66688872e+16,6037005900000000.0,9.1551151e+16
D017,det25,14593120500000.0,67546864000000.0,2931752000000000.0,4448461800000000.0,2.74203005e+16,6220125100000000.0,9.4139879e+16
D018,det0,8786739400000.0,40057620700000.0,1722499570000000.0,3036874640000000.0,2.10313626e+16,4542182400000000.0,6.9609111e+16
D018,det1,8793883600000.0,39942983900000.0,1710337460000000.0,3063766870000000.0,2.13971522e+16,4624612700000000.0,7.0890864e+16
D018,det2,8798675100000.0,40011119900000.0,1712733050000000.0,3068798600000000.0,2.15923191e+16,4679752100000000.0,7.1712685e+16
D018,det3,8833168900000.0,40117011600000.0,1716367320000000.0,3074107080000000.0,2.17486135e+16,4722615600000000.0,7.2368245e+16
D018,det4,8853908600000.0,40195019900000.0,1720076180000000.0,3080043540000000.0,2.18873669e+16,4760319200000000.0,7.2931108e+16
D018,det5,8869654700000.0,40329654700000.0,1723660030000000.0,3085082490000000.0,2.2006007e+16,4794190300000000.0,7.3440883e+16
D018,det6,8892321400000.0,40395687700000.0,1726132080000000.0,3090585280000000.0,2.21141925e+16,4822379400000000.0,7.3882022e+16
D018,det7,8923534600000.0,40477519700000.0,1731176290000000.0,3097516720000000.0,2.22365445e+16,4857144200000000.0,7.4397224e+16
D018,det8,8942901600000.0,40657317000000.0,1738443620000000.0,3105816150000000.0,2.23703929e+16,4894094000000000.0,7.4961686e+16
D018,det9,8938256100000.0,40752299000000.0,1744282570000000.0,3114286380000000.0,2.24867217e+16,4927431100000000.0,7.5453215e+16
D018,det10,9027645000000.0,41039732000000.0,1758330790000000.0,3130435600000000.0,2.26843834e+16,4982864200000000.0,7.6279674e+16
D018,det11,9062193700000.0,41410386000000.0,1771040870000000.0,3144464000000000.0,2.28519054e+16,5030389900000000.0,7.7006776e+16
D018,det12,9177441000000.0,41689140000000.0,1785224990000000.0,3162109220000000.0,2.30046789e+16,5074409700000000.0,7.7653721e+16
D018,det13,9208310900000.0,42054907000000.0,1800091580000000.0,3177297030000000.0,2.31405043e+16,5112720800000000.0,7.8231635e+16
D018,det14,9315782200000.0,42351153000000.0,1814164390000000.0,3193110640000000.0,2.32678224e+16,5149877600000000.0,7.8745336e+16
D018,det15,9425163300000.0,43000310000000.0,1844798120000000.0,3226192500000000.0,2.34925481e+16,5214931800000000.0,7.971766e+16
D018,det16,9593560900000.0,43720500000000.0,1876717790000000.0,3261881060000000.0,2.37090659e+16,5276046100000000.0,8.0613658e+16
D018,det17,9698869100000.0,44391285000000.0,1908662390000000.0,3298168660000000.0,2.39095967e+16,5333068600000000.0,8.1442277e+16
D018,det18,9894139000000.0,45103720000000.0,1943773550000000.0,3337094960000000.0,2.41006637e+16,5388990100000000.0,8.2250889e+16
D018,det19,10075828900000.0,45979215000000.0,1978503940000000.0,3377209280000000.0,2.428833e+16,5439960700000000.0,8.2994701e+16
D018,det20,10234837300000.0,46848554000000.0,2017872990000000.0,3419887960000000.0,2.44659531e+16,5489032400000000.0,8.3706283e+16
D018,det21,10618166300000.0,48586367000000.0,2096735980000000.0,3509204600000000.0,2.48187532e+16,5587310100000000.0,8.5093237e+16
D018,det22,11017352500000.0,50493945000000.0,2184078490000000.0,3609280800000000.0,2.51678889e+16,5678623300000000.0,8.643721e+16
D018,det23,11698597400000.0,53807834000000.0,2331284410000000.0,3773189800000000.0,2.56826092e+16,5812643100000000.0,8.8349876e+16
D018,det24,12788050300000.0,59110329000000.0,2560038530000000.0,4034955400000000.0,2.63837319e+16,5988934200000000.0,9.0859255e+16
D018,det25,14124057500000.0,65294838000000.0,2838981200000000.0,4347454600000000.0,2.71218792e+16,6166267800000000.0,9.3394035e+16
D019,det0,17452677900000.0,81267016000000.0,3497128280000000.0,4943908000000000.0,2.46377176e+16,4947112600000000.0,7.4891414e+16
D019,det1,17372986800000.0,80602259000000.0,3460067230000000.0,5011030900000000.0,2.53119267e+16,5088725200000000.0,7.703029e+16
D019,det2,17515341000000.0,81103811000000.0,3482611360000000.0,5044402400000000.0,2.56444738e+16,5170413000000000.0,7.8247054e+16
D019,det3,17554423000000.0,81706282000000.0,3505454360000000.0,5073778600000000.0,2.59117021e+16,5235518400000000.0,7.9246333e+16
D019,det4,17748229600000.0,82348349000000.0,3531891890000000.0,5102076400000000.0,2.6125907e+16,5289056400000000.0,8.0043993e+16
D019,det5,17861021900000.0,82876029000000.0,3555830520000000.0,5128199400000000.0,2.63145054e+16,5335821700000000.0,8.0736315e+16
D019,det6,17962127300000.0,83458932000000.0,3580855970000000.0,5155508200000000.0,2.64784178e+16,5376733700000000.0,8.1352297e+16
D019,det7,18172594000000.0,84294092000000.0,3615180860000000.0,5189905600000000.0,2.66627569e+16,5422232000000000.0,8.2048358e+16
D019,det8,18342686300000.0,85324282000000.0,3656839900000000.0,5229643600000000.0,2.68649847e+16,5474882900000000.0,8.2812875e+16
D019,det9,18528524800000.0,86270665000000.0,3697543500000000.0,5269559700000000.0,2.70399925e+16,5519156800000000.0,8.3476724e+16
D019,det10,18943315200000.0,88214888000000.0,3779604900000000.0,5349202000000000.0,2.73509839e+16,5599001800000000.0,8.4650318e+16
D019,det11,19406322200000.0,90122704000000.0,3863060000000000.0,5428376900000000.0,2.76146325e+16,5666658400000000.0,8.5662298e+16
D019,det12,19772546500000.0,91999971000000.0,3946252000000000.0,5509516600000000.0,2.78522577e+16,5726368800000000.0,8.6550136e+16
D019,det13,20239097200000.0,94259623000000.0,4034324400000000.0,5592973200000000.0,2.80719727e+16,5784529200000000.0,8.7379713e+16
D019,det14,20666995500000.0,96344547000000.0,4123388600000000.0,5677259000000000.0,2.82858095e+16,5837669200000000.0,8.8187487e+16
D019,det15,21600883700000.0,100701681000000.0,4311518100000000.0,5857294300000000.0,2.86731147e+16,5938254600000000.0,8.9622172e+16
D019,det16,22639534100000.0,105611364000000.0,4511264600000000.0,6047392600000000.0,2.90402862e+16,6030990600000000.0,9.0964552e+16
D019,det17,23665828200000.0,110692585000000.0,4724991100000000.0,6249669600000000.0,2.9395381e+16,6118205500000000.0,9.2246337e+16
D019,det18,24746717400000.0,115949101000000.0,4952430900000000.0,6468183200000000.0,2.9742592e+16,6203712900000000.0,9.3483251e+16
D019,det19,25983194700000.0,121764252000000.0,5196290500000000.0,6699169400000000.0,3.0088846e+16,6290641500000000.0,9.4712045e+16
D019,det20,27345381000000.0,127887384000000.0,5456403300000000.0,6946643100000000.0,3.042603e+16,6372586200000000.0,9.587775e+16
D019,det21,30179436600000.0,141500541000000.0,6019049000000000.0,7479261700000000.0,3.1088374e+16,6530880400000000.0,9.8144118e+16
D019,det22,33305262100000.0,156257330000000.0,6637327400000000.0,8068275600000000.0,3.1739416e+16,6683402000000000.0,1.00333183e+17
D019,det23,38463453000000.0,180843593000000.0,7646912600000000.0,9018519900000000.0,3.2672825e+16,6901076600000000.0,1.03418308e+17
D019,det24,45584437000000.0,213797011000000.0,9013724100000000.0,1.02857975e+16,3.3726976e+16,7138362500000000.0,1.06814321e+17
D019,det25,52014992000000.0,244630350000000.0,1.0267106e+16,1.14128024e+16,3.450483e+16,7312805400000000.0,1.09339401e+17
D020,det0,17288570200000.0,80351372000000.0,3465784320000000.0,4912963200000000.0,2.45579128e+16,4934979100000000.0,7.4715314e+16
D020,det1,17206815700000.0,79691866000000.0,3429879330000000.0,4980853100000000.0,2.52222553e+16,5076553100000000.0,7.6842725e+16
D020,det2,17274266000000.0,80331328000000.0,3450294820000000.0,5011898000000000.0,2.55509133e+16,5156964400000000.0,7.8056101e+16
D020,det3,17412626700000.0,80945194000000.0,3474339910000000.0,5042637300000000.0,2.58152802e+16,5222058200000000.0,7.9035263e+16
D020,det4,17602094600000.0,81496285000000.0,3499491870000000.0,5070669200000000.0,2.60316613e+16,5275125900000000.0,7.9825218e+16
D020,det5,17690399000000.0,82075712000000.0,3522409630000000.0,5096732500000000.0,2.62155977e+16,5320196400000000.0,8.0518071e+16
D020,det6,17782775700000.0,82718050000000.0,3546992880000000.0,5121833500000000.0,2.63766886e+16,5360425400000000.0,8.1126756e+16
D020,det7,17985373600000.0,83467376000000.0,3579546740000000.0,5155412900000000.0,2.65642056e+16,5408519300000000.0,8.1819344e+16
D020,det8,18178046700000.0,84459175000000.0,3620287180000000.0,5195546600000000.0,2.67616342e+16,5457797100000000.0,8.2560066e+16
D020,det9,18327404500000.0,85261642000000.0,3660174700000000.0,5235703200000000.0,2.69372801e+16,5504738900000000.0,8.3236941e+16
D020,det10,18769837400000.0,87245026000000.0,3741442900000000.0,5313457600000000.0,2.72401484e+16,5580283000000000.0,8.4382415e+16
D020,det11,19179470700000.0,89231526000000.0,3821766700000000.0,5390356600000000.0,2.75019169e+16,5647001600000000.0,8.5383985e+16
D020,det12,19575453700000.0,91107772000000.0,3905757200000000.0,5469616500000000.0,2.77390426e+16,5710490700000000.0,8.6282821e+16
D020,det13,19984275300000.0,93054053000000.0,3990749900000000.0,5551665300000000.0,2.79575686e+16,5764981800000000.0,8.711001e+16
D020,det14,20421392100000.0,95248512000000.0,4077747700000000.0,5636823600000000.0,2.81700214e+16,5818064200000000.0,8.7884478e+16
D020,det15,21362635500000.0,99616269000000.0,4261634400000000.0,5810028600000000.0,2.85490515e+16,5915360500000000.0,8.9318048e+16
D020,det16,22288451600000.0,104182560000000.0,4456424600000000.0,5996841100000000.0,2.8917225e+16,6008986400000000.0,9.0663699e+16
D020,det17,23363563500000.0,109082475000000.0,4665040000000000.0,6195333800000000.0,2.92653165e+16,6096921900000000.0,9.1917982e+16
D020,det18,24491059000000.0,114398795000000.0,4887776500000000.0,6409889300000000.0,2.9609201e+16,6179398600000000.0,9.3141417e+16
D020,det19,25689719000000.0,120057674000000.0,5125610400000000.0,6634680000000000.0,2.9941623e+16,6263568800000000.0,9.4319167e+16
D020,det20,26951309000000.0,126085131000000.0,5378419900000000.0,6877907400000000.0,3.0274068e+16,6344012000000000.0,9.5480282e+16
D020,det21,29708122900000.0,139266657000000.0,5927359200000000.0,7398798400000000.0,3.0931778e+16,6502326400000000.0,9.77196e+16
D020,det22,32753693000000.0,153853886000000.0,6534881900000000.0,7977402600000000.0,3.1583021e+16,6654787800000000.0,9.991957e+16
D020,det23,37846378600000.0,177840441000000.0,7525298900000000.0,8907938600000000.0,3.251163e+16,6870156000000000.0,1.02962005e+17
D020,det24,44827641000000.0,210502767000000.0,8876909400000000.0,1.01669331e+16,3.356915e+16,7110532700000000.0,1.06392156e+17
D020,det25,51372559000000.0,241557834000000.0,1.01342277e+16,1.13018631e+16,3.4378894e+16,7288816800000000.0,1.08985696e+17
D021,det0,16980025700000.0,78901865000000.0,3404464130000000.0,4855054300000000.0,2.43925648e+16,4913138300000000.0,7.4390818e+16
D021,det1,16812091500000.0,78279364000000.0,3367872140000000.0,4920727000000000.0,2.50529624e+16,5050655200000000.0,7.6490404e+16
D021,det2,16979656300000.0,78782506000000.0,3388943390000000.0,4951458500000000.0,2.5370976e+16,5130082800000000.0,7.765969e+16
D021,det3,17097365300000.0,79307967000000.0,3413012870000000.0,4980749900000000.0,2.56307682e+16,5192893600000000.0,7.8612727e+16
D021,det4,17206819600000.0,79870043000000.0,3435144300000000.0,5007868300000000.0,2.58445607e+16,5246635400000000.0,7.9419107e+16
D021,det5,17365561100000.0,80479692000000.0,3458854080000000.0,5033784800000000.0,2.60208124e+16,5290626900000000.0,8.007398e+16
D021,det6,17448828200000.0,81079730000000.0,3482919740000000.0,5058278900000000.0,2.61781861e+16,5330599600000000.0,8.0664154e+16
D021,det7,17594713600000.0,81785014000000.0,3512277840000000.0,5091543300000000.0,2.63609954e+16,5376229200000000.0,8.1357274e+16
D021,det8,17783376100000.0,82736712000000.0,3551633070000000.0,5129509900000000.0,2.6560078e+16,5426215200000000.0,8.2101535e+16
D021,det9,17969915300000.0,83589863000000.0,3590032690000000.0,5166629300000000.0,2.67291172e+16,5470569700000000.0,8.2751571e+16
D021,det10,18362642400000.0,85353552000000.0,3666907200000000.0,5242058900000000.0,2.70237633e+16,5546918200000000.0,8.3886416e+16
D021,det11,18763515600000.0,87305734000000.0,3745668000000000.0,5317637300000000.0,2.72851694e+16,5613814500000000.0,8.4871769e+16
D021,det12,19159019200000.0,89132537000000.0,3824436600000000.0,5394385400000000.0,2.75124615e+16,5673012800000000.0,8.5727109e+16
D021,det13,19558805600000.0,90993524000000.0,3905374300000000.0,5472003100000000.0,2.7730262e+16,5728124300000000.0,8.6551281e+16
D021,det14,19987045600000.0,93062359000000.0,3989187400000000.0,5551983100000000.0,2.79339206e+16,5778694400000000.0,8.7316385e+16
D021,det15,20827516200000.0,97120808000000.0,4164108500000000.0,5720304400000000.0,2.83090509e+16,5874198900000000.0,8.8700364e+16
D021,det16,21812288100000.0,101672515000000.0,4352280800000000.0,5899649300000000.0,2.86600668e+16,5965107300000000.0,9.0005172e+16
D021,det17,22714004100000.0,106330434000000.0,4550896300000000.0,6092076200000000.0,2.90065915e+16,6051727400000000.0,9.1257619e+16
D021,det18,23814059700000.0,111206168000000.0,4762778400000000.0,6296250000000000.0,2.93395971e+16,6134972800000000.0,9.2443507e+16
D021,det19,24885100900000.0,116585629000000.0,4989000100000000.0,6513444800000000.0,2.9667658e+16,6213725500000000.0,9.3584369e+16
D021,det20,26177067100000.0,122428285000000.0,5230937600000000.0,6743757000000000.0,2.9994388e+16,6292904500000000.0,9.47382e+16
D021,det21,28731344400000.0,134913780000000.0,5752315600000000.0,7244675300000000.0,3.0641072e+16,6448038200000000.0,9.6954808e+16
D021,det22,31726334400000.0,148805237000000.0,6337113800000000.0,7798835100000000.0,3.1280134e+16,6596810600000000.0,9.9083564e+16
D021,det23,36559153700000.0,171766478000000.0,7284125600000000.0,8701265800000000.0,3.2199254e+16,6811488000000000.0,1.02104327e+17
D021,det24,43430011000000.0,203945880000000.0,8609318400000000.0,9937301000000000.0,3.3274857e+16,7055626600000000.0,1.05594103e+17
D021,det25,49951196000000.0,234820406000000.0,9870086100000000.0,1.10799366e+16,3.4127937e+16,7243420800000000.0,1.08306866e+17
D022,det0,11918746500000.0,54746325000000.0,2368523800000000.0,3800437300000000.0,2.27826479e+16,4687534600000000.0,7.1340736e+16
D022,det1,11906291500000.0,54480712000000.0,2347498520000000.0,3843531800000000.0,2.32790566e+16,4795519200000000.0,7.3001146e+16
D022,det2,11907352200000.0,54769290000000.0,2356058060000000.0,3857442600000000.0,2.35339704e+16,4863445800000000.0,7.4002432e+16
D022,det3,11966176500000.0,54989764000000.0,2365100520000000.0,3871671300000000.0,2.3746876e+16,4915436900000000.0,7.4808405e+16
D022,det4,12041727600000.0,55190626000000.0,2374243500000000.0,3883385500000000.0,2.39236463e+16,4961040700000000.0,7.5494815e+16
D022,det5,12039073300000.0,55384674000000.0,2382842460000000.0,3896005900000000.0,2.40723075e+16,5000512100000000.0,7.6075344e+16
D022,det6,12096637400000.0,55711763000000.0,2393842990000000.0,3908539600000000.0,2.42081649e+16,5034208500000000.0,7.6600116e+16
D022,det7,12155863700000.0,55897634000000.0,2406972420000000.0,3922936500000000.0,2.43606784e+16,5074252900000000.0,7.7197216e+16
D022,det8,12256751300000.0,56349829000000.0,2422403860000000.0,3940232000000000.0,2.4521538e+16,5119125300000000.0,7.7849838e+16
D022,det9,12329867400000.0,56766078000000.0,2437987590000000.0,3958019300000000.0,2.46653061e+16,5155334600000000.0,7.8407977e+16
D022,det10,12490512100000.0,57431730000000.0,2469964630000000.0,3991807500000000.0,2.49081072e+16,5219716300000000.0,7.9381055e+16
D022,det11,12648352100000.0,58138468000000.0,2502940570000000.0,4027369900000000.0,2.51148431e+16,5277316800000000.0,8.0212651e+16
D022,det12,12814157800000.0,58950391000000.0,2537867300000000.0,4061760200000000.0,2.53024865e+16,5325974800000000.0,8.0958844e+16
D022,det13,12958821000000.0,59742153000000.0,2571909920000000.0,4097571900000000.0,2.54663492e+16,5372215800000000.0,8.161615e+16
D022,det14,13150193600000.0,60571609000000.0,2608753260000000.0,4135468900000000.0,2.56234489e+16,5414809800000000.0,8.225432e+16
D022,det15,13497599900000.0,62174622000000.0,2681109210000000.0,4209795400000000.0,2.59170881e+16,5494702700000000.0,8.3400349e+16
D022,det16,13843578600000.0,63936179000000.0,2758103290000000.0,4289011600000000.0,2.61894571e+16,5568144300000000.0,8.4478526e+16
D022,det17,14204985700000.0,65856227000000.0,2840738800000000.0,4374590400000000.0,2.64513203e+16,5634876900000000.0,8.547451e+16
D022,det18,14696952600000.0,67927155000000.0,2929072680000000.0,4463797800000000.0,2.67031836e+16,5702373400000000.0,8.64149e+16
D022,det19,15124285800000.0,70004351000000.0,3020554510000000.0,4559675200000000.0,2.69509181e+16,5765985700000000.0,8.7366319e+16
